Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent
11.0,Rio Ave,9,11,14,39,55,-16,38,Vitoria Guimaraes,6.0,16.12.2024,20:45,home,2,2,D,draw,0.18,2.59,0.37,0.63,5.0,16.0,4.0,5.0,0.0,2.0,0.69,0.84,2.0,1.0,1.0,8.0,0.0,3.0,2.0,3.0,13.0,9.0,22.0,29.0,9.0,13.0,9.0,9.0,3.0,2.0,0.0,4.0,3.0,11.0,2.0,5.0,0.0,1.0,0.0,0.0,16.0,25.0,0.56,0.74,0.38,0.21,0.65,0.76,26.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,Rio Ave,9,11,14,39,55,-16,38,SC Farense,17.0,17.08.2024,15:30,home,1,0,W,team,1.33,0.37,0.55,0.45,9.0,14.0,3.0,4.0,7.0,14.0,0.0,0.0,0.0,1.0,5.0,7.0,1.0,3.0,3.0,2.0,12.0,11.0,17.0,19.0,8.0,16.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,Rio Ave,9,11,14,39,55,-16,38,Sporting CP,1.0,18.01.2025,18:00,home,0,3,L,opponent,0.06,3.97,0.46,0.54,2.0,29.0,0.0,13.0,0.0,8.0,0.82,0.91,1.0,1.0,1.0,9.0,1.0,7.0,1.0,3.0,11.0,16.0,16.0,18.0,16.0,11.0,6.0,10.0,10.0,0.0,0.0,6.0,0.0,27.0,2.0,2.0,0.0,2.0,0.0,0.0,13.0,47.0,0.61,0.8,0.2,0.17,0.68,0.63,19.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,Rio Ave,9,11,14,39,55,-16,38,Santa Clara,5.0,18.04.2025,15:30,home,1,1,D,draw,0.46,1.64,0.49,0.51,8.0,17.0,3.0,5.0,6.0,4.0,0.8,0.82,2.0,2.0,4.0,10.0,1.0,2.0,3.0,1.0,14.0,15.0,21.0,20.0,15.0,14.0,6.0,8.0,4.0,2.0,1.0,3.0,3.0,9.0,5.0,8.0,0.0,1.0,0.0,1.0,10.0,15.0,0.63,0.61,0.24,0.25,0.62,0.73,34.0,15.0,0.0,0.0,0.52,0.73,0.0,0.0,0.36,0.42,0.34,0.45,51.0,51.0,1.0,0.0,0.0,0.0,0.73,0.52,-0.27,-0.48
11.0,Rio Ave,9,11,14,39,55,-16,38,Estoril,8.0,21.09.2024,15:30,home,2,2,D,draw,1.25,0.93,0.47,0.53,15.0,8.0,7.0,3.0,7.0,4.0,0.0,0.0,2.0,2.0,6.0,3.0,2.0,2.0,6.0,2.0,12.0,26.0,26.0,16.0,16.0,9.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,Rio Ave,9,11,14,39,55,-16,38,Estoril,8.0,22.02.2025,20:30,away,1,2,L,opponent,1.31,1.06,0.49,0.51,9.0,11.0,4.0,4.0,4.0,0.0,0.81,0.84,1.0,2.0,3.0,5.0,2.0,2.0,3.0,2.0,14.0,9.0,24.0,19.0,9.0,14.0,13.0,18.0,2.0,3.0,3.0,2.0,6.0,4.0,3.0,7.0,1.0,0.0,0.0,0.0,18.0,21.0,0.68,0.67,0.31,0.17,0.75,0.77,17.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,Rio Ave,9,11,14,39,55,-16,38,Estrela,15.0,23.12.2024,20:45,away,0,1,L,opponent,0.82,0.7,0.64,0.36,19.0,8.0,6.0,4.0,6.0,5.0,0.84,0.77,3.0,4.0,3.0,2.0,10.0,2.0,4.0,1.0,17.0,16.0,31.0,19.0,16.0,17.0,7.0,12.0,3.0,6.0,2.0,3.0,11.0,7.0,8.0,1.0,0.0,1.0,0.0,1.0,21.0,17.0,0.71,0.61,0.19,0.27,0.71,0.52,14.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,Rio Ave,9,11,14,39,55,-16,38,FC Porto,3.0,24.08.2024,18:00,away,0,2,L,opponent,0.0,4.05,0.35,0.65,0.0,23.0,0.0,12.0,3.0,9.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,2.0,1.0,1.0,14.0,19.0,12.0,22.0,15.0,14.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,Rio Ave,9,11,14,39,55,-16,38,SC Farense,17.0,25.01.2025,15:30,away,2,1,W,team,1.4,2.07,0.47,0.53,9.0,15.0,2.0,5.0,2.0,9.0,0.74,0.78,4.0,5.0,6.0,7.0,1.0,3.0,4.0,2.0,16.0,10.0,27.0,28.0,10.0,16.0,8.0,16.0,4.0,0.0,2.0,2.0,6.0,10.0,3.0,5.0,0.0,0.0,0.0,0.0,12.0,29.0,0.48,0.56,0.27,0.36,0.73,0.47,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,Rio Ave,9,11,14,39,55,-16,38,Vitoria Guimaraes,6.0,27.04.2025,18:00,away,0,3,L,opponent,0.48,1.89,0.41,0.59,10.0,25.0,5.0,6.0,1.0,9.0,0.8,0.87,2.0,1.0,4.0,11.0,1.0,8.0,2.0,3.0,16.0,7.0,17.0,19.0,7.0,16.0,9.0,7.0,3.0,5.0,1.0,2.0,5.0,15.0,5.0,10.0,0.0,0.0,0.0,0.0,13.0,30.0,0.59,0.8,0.75,0.32,0.67,0.67,28.0,13.0,0.0,0.0,1.41,1.96,0.0,1.0,0.42,0.61,0.42,1.39,41.0,43.0,0.0,0.0,0.0,0.0,1.96,1.41,-0.04,1.41
11.0,Rio Ave,9,11,14,39,55,-16,38,Benfica,2.0,27.10.2024,18:00,away,0,5,L,opponent,0.19,2.38,0.39,0.61,4.0,29.0,0.0,14.0,2.0,8.0,0.78,0.87,1.0,1.0,3.0,8.0,1.0,7.0,3.0,5.0,12.0,10.0,22.0,25.0,10.0,12.0,14.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,Rio Ave,9,11,14,39,55,-16,38,Casa Pia,9.0,29.03.2025,15:30,away,1,2,L,opponent,2.11,0.86,0.5,0.5,12.0,11.0,5.0,3.0,4.0,7.0,0.83,0.83,1.0,5.0,6.0,7.0,1.0,1.0,3.0,0.0,19.0,12.0,15.0,22.0,12.0,19.0,6.0,4.0,1.0,4.0,3.0,3.0,5.0,9.0,7.0,2.0,1.0,1.0,0.0,1.0,11.0,17.0,0.64,0.63,0.33,0.33,0.56,0.82,25.0,24.0,0.0,0.0,1.32,0.73,1.0,2.0,0.42,0.4,1.27,1.22,56.0,39.0,0.0,0.0,1.0,0.0,0.73,1.32,-1.27,0.32
11.0,Rio Ave,9,11,14,39,55,-16,38,Braga,4.0,29.09.2024,20:30,away,0,4,L,opponent,0.89,3.02,0.45,0.55,13.0,18.0,4.0,8.0,5.0,4.0,0.0,0.0,2.0,0.0,5.0,9.0,4.0,1.0,8.0,6.0,21.0,21.0,16.0,18.0,11.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,Rio Ave,9,11,14,39,55,-16,38,Nacional,14.0,29.12.2024,15:30,home,2,1,W,team,1.9,0.52,0.49,0.51,20.0,13.0,7.0,2.0,11.0,6.0,0.8,0.84,0.0,1.0,6.0,11.0,7.0,0.0,2.0,1.0,14.0,10.0,16.0,9.0,10.0,14.0,6.0,14.0,1.0,5.0,3.0,1.0,13.0,8.0,7.0,5.0,1.0,0.0,1.0,0.0,23.0,17.0,0.58,0.75,0.25,0.21,0.76,0.71,35.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,Rio Ave,9,11,14,39,55,-16,38,Moreirense,10.0,30.11.2024,15:30,home,3,2,W,team,1.92,1.38,0.46,0.54,12.0,11.0,4.0,2.0,2.0,4.0,0.8,0.82,3.0,3.0,6.0,7.0,2.0,2.0,1.0,2.0,17.0,15.0,22.0,20.0,15.0,17.0,5.0,12.0,0.0,1.0,3.0,2.0,8.0,9.0,4.0,2.0,0.0,0.0,0.0,0.0,18.0,17.0,0.62,0.62,0.55,0.22,0.67,0.77,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,Arouca,9,11,14,35,49,-14,38,Nacional,14.0,01.02.2025,15:30,away,2,1,W,team,1.56,0.79,0.41,0.59,11.0,19.0,6.0,4.0,3.0,3.0,0.75,0.85,1.0,5.0,2.0,12.0,3.0,3.0,2.0,3.0,15.0,20.0,19.0,23.0,20.0,15.0,15.0,5.0,3.0,4.0,3.0,1.0,5.0,11.0,6.0,8.0,1.0,0.0,0.0,0.0,18.0,32.0,0.63,0.73,0.31,0.3,0.78,0.92,40.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,Arouca,9,11,14,35,49,-14,38,FC Porto,3.0,01.03.2025,18:00,home,0,2,L,opponent,0.58,1.51,0.49,0.51,6.0,9.0,2.0,2.0,4.0,2.0,0.83,0.84,2.0,2.0,3.0,3.0,1.0,4.0,3.0,1.0,12.0,13.0,17.0,17.0,13.0,12.0,7.0,10.0,0.0,2.0,0.0,2.0,4.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,12.0,20.0,0.65,0.71,0.26,0.43,0.47,0.8,19.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,Arouca,9,11,14,35,49,-14,38,Rio Ave,11.0,01.09.2024,18:00,away,0,1,L,opponent,0.78,2.39,0.43,0.57,13.0,11.0,3.0,3.0,8.0,8.0,0.0,0.0,3.0,2.0,8.0,8.0,2.0,0.0,3.0,2.0,18.0,25.0,16.0,18.0,19.0,16.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,Arouca,9,11,14,35,49,-14,38,Benfica,2.0,01.12.2024,18:00,home,0,2,L,opponent,0.52,2.05,0.49,0.51,12.0,14.0,5.0,8.0,5.0,6.0,0.85,0.82,2.0,3.0,5.0,2.0,2.0,4.0,0.0,4.0,10.0,15.0,18.0,14.0,15.0,10.0,3.0,7.0,6.0,5.0,2.0,4.0,2.0,10.0,10.0,4.0,0.0,0.0,0.0,0.0,13.0,32.0,0.72,0.61,0.21,0.06,0.46,0.78,27.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,Arouca,9,11,14,35,49,-14,38,Braga,4.0,03.11.2024,18:00,home,1,2,L,opponent,1.78,1.91,0.61,0.39,13.0,16.0,3.0,3.0,12.0,4.0,0.83,0.79,3.0,2.0,5.0,8.0,5.0,5.0,0.0,3.0,15.0,10.0,29.0,19.0,10.0,15.0,7.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,Arouca,9,11,14,35,49,-14,38,Boavista,18.0,04.01.2025,20:30,away,3,1,W,team,1.98,0.75,0.67,0.33,14.0,14.0,5.0,2.0,3.0,3.0,0.86,0.56,7.0,5.0,7.0,6.0,2.0,6.0,3.0,3.0,8.0,18.0,19.0,34.0,18.0,8.0,7.0,11.0,1.0,2.0,5.0,1.0,7.0,6.0,6.0,8.0,0.0,0.0,0.0,0.0,20.0,14.0,0.69,0.42,0.27,0.26,0.75,0.67,44.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,Arouca,9,11,14,35,49,-14,38,Casa Pia,9.0,04.05.2025,18:00,home,0,0,D,draw,1.07,0.15,0.64,0.36,15.0,4.0,3.0,1.0,5.0,0.0,0.81,0.71,2.0,6.0,9.0,2.0,3.0,1.0,2.0,0.0,14.0,14.0,21.0,19.0,14.0,14.0,12.0,12.0,1.0,3.0,2.0,1.0,8.0,2.0,7.0,2.0,0.0,1.0,0.0,0.0,14.0,9.0,0.68,0.53,0.22,0.09,0.8,0.57,14.0,27.0,1.0,2.0,0.86,0.0,0.0,0.0,0.27,0.35,0.68,0.26,38.0,39.0,0.0,1.0,0.0,0.0,0.0,0.86,0.0,0.86
12.0,Arouca,9,11,14,35,49,-14,38,Famalicao,7.0,05.04.2025,18:00,home,1,2,L,opponent,3.21,0.98,0.59,0.41,15.0,6.0,8.0,4.0,3.0,7.0,0.81,0.73,3.0,5.0,6.0,1.0,1.0,1.0,1.0,0.0,16.0,17.0,26.0,15.0,17.0,16.0,14.0,13.0,2.0,7.0,5.0,2.0,8.0,2.0,7.0,4.0,1.0,0.0,0.0,0.0,20.0,14.0,0.57,0.57,0.21,0.17,0.65,0.57,19.0,39.0,0.0,0.0,2.6,1.25,1.0,0.0,0.57,0.43,0.69,0.2,58.0,46.0,1.0,1.0,0.0,0.0,1.25,2.6,-0.75,1.6
12.0,Arouca,9,11,14,35,49,-14,38,AFS,16.0,05.10.2024,18:00,home,1,1,D,draw,1.23,1.77,0.59,0.41,10.0,16.0,2.0,2.0,5.0,7.0,0.0,0.0,3.0,2.0,8.0,12.0,0.0,2.0,2.0,2.0,18.0,10.0,31.0,28.0,9.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,Arouca,9,11,14,35,49,-14,38,AFS,16.0,08.03.2025,15:30,away,1,0,W,team,2.35,0.83,0.57,0.43,20.0,9.0,8.0,1.0,7.0,1.0,0.81,0.75,1.0,1.0,8.0,6.0,4.0,2.0,1.0,0.0,15.0,17.0,32.0,27.0,17.0,15.0,13.0,22.0,1.0,7.0,6.0,1.0,13.0,6.0,6.0,3.0,1.0,0.0,0.0,0.0,25.0,16.0,0.63,0.62,0.18,0.14,0.63,0.58,23.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,Arouca,9,11,14,35,49,-14,38,Famalicao,7.0,09.11.2024,18:00,away,0,0,D,draw,0.5,0.25,0.5,0.5,9.0,6.0,1.0,2.0,8.0,4.0,0.81,0.82,3.0,5.0,4.0,1.0,4.0,3.0,2.0,2.0,19.0,13.0,30.0,21.0,13.0,19.0,8.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,Arouca,9,11,14,35,49,-14,38,Estrela,15.0,09.12.2024,20:15,away,1,2,L,opponent,1.07,1.07,0.54,0.46,10.0,10.0,4.0,2.0,7.0,2.0,0.75,0.77,2.0,4.0,4.0,5.0,2.0,3.0,2.0,6.0,13.0,19.0,34.0,21.0,19.0,13.0,10.0,16.0,0.0,3.0,2.0,1.0,5.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,18.0,13.0,0.55,0.59,0.17,0.13,0.78,0.36,17.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,Arouca,9,11,14,35,49,-14,38,Rio Ave,11.0,10.02.2025,20:15,home,1,1,D,draw,1.49,0.6,0.48,0.52,16.0,12.0,4.0,4.0,6.0,3.0,0.8,0.8,0.0,1.0,8.0,6.0,4.0,2.0,3.0,3.0,10.0,20.0,12.0,30.0,20.0,10.0,11.0,8.0,3.0,3.0,4.0,1.0,10.0,10.0,6.0,2.0,1.0,0.0,0.0,0.0,28.0,25.0,0.7,0.59,0.32,0.21,0.7,0.55,25.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,Arouca,9,11,14,35,49,-14,38,Gil Vicente,13.0,10.05.2025,20:30,away,1,1,D,draw,0.87,1.3,0.46,0.54,8.0,15.0,4.0,5.0,1.0,4.0,0.79,0.81,3.0,1.0,3.0,5.0,1.0,5.0,1.0,1.0,17.0,15.0,17.0,17.0,15.0,17.0,13.0,7.0,4.0,3.0,1.0,2.0,6.0,9.0,2.0,6.0,0.0,2.0,0.0,0.0,13.0,31.0,0.59,0.68,0.23,0.47,0.71,0.69,16.0,11.0,0.0,0.0,0.97,0.71,0.0,2.0,0.5,0.58,0.36,1.46,58.0,44.0,0.0,0.0,0.0,0.0,0.71,0.97,-0.29,-0.26
12.0,Arouca,9,11,14,35,49,-14,38,Vitoria Guimaraes,6.0,12.08.2024,20:15,home,0,1,L,opponent,0.24,1.29,0.65,0.35,8.0,11.0,0.0,4.0,6.0,5.0,0.0,0.0,7.0,2.0,4.0,5.0,4.0,2.0,1.0,2.0,15.0,16.0,25.0,20.0,13.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,Arouca,9,11,14,35,49,-14,38,Benfica,2.0,13.04.2025,18:00,away,2,2,D,draw,1.38,2.86,0.45,0.55,8.0,26.0,5.0,8.0,5.0,11.0,0.76,0.78,3.0,1.0,2.0,9.0,1.0,9.0,2.0,2.0,6.0,12.0,24.0,27.0,12.0,6.0,14.0,7.0,6.0,3.0,3.0,4.0,6.0,14.0,2.0,12.0,0.0,1.0,0.0,1.0,13.0,41.0,0.54,0.71,0.18,0.25,0.68,0.75,37.0,18.0,0.0,0.0,2.31,2.07,0.0,0.0,0.42,0.62,0.45,1.01,39.0,55.0,0.0,0.0,0.0,0.0,2.07,2.31,0.19,0.31
12.0,Arouca,9,11,14,35,49,-14,38,Sporting CP,1.0,13.09.2024,20:15,home,0,3,L,opponent,0.58,1.82,0.35,0.65,6.0,21.0,2.0,6.0,2.0,8.0,0.0,0.0,3.0,0.0,4.0,8.0,0.0,7.0,2.0,2.0,13.0,15.0,9.0,17.0,14.0,11.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,Arouca,9,11,14,35,49,-14,38,Sporting CP,1.0,15.02.2025,20:30,away,2,2,D,draw,2.06,2.13,0.41,0.59,15.0,21.0,7.0,8.0,9.0,9.0,0.78,0.89,3.0,3.0,4.0,9.0,4.0,4.0,1.0,1.0,6.0,13.0,13.0,23.0,13.0,6.0,8.0,6.0,6.0,5.0,3.0,3.0,7.0,14.0,8.0,7.0,1.0,0.0,0.0,0.0,24.0,35.0,0.68,0.81,0.29,0.16,0.63,0.65,40.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,Arouca,9,11,14,35,49,-14,38,Santa Clara,5.0,15.12.2024,15:30,home,1,0,W,team,0.66,0.28,0.51,0.49,12.0,5.0,3.0,1.0,7.0,2.0,0.77,0.74,2.0,2.0,7.0,2.0,2.0,2.0,0.0,2.0,18.0,17.0,18.0,22.0,17.0,18.0,10.0,11.0,1.0,2.0,1.0,0.0,7.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,14.0,9.0,0.54,0.51,0.25,0.08,0.64,0.43,29.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,Arouca,9,11,14,35,49,-14,38,Estoril,8.0,16.03.2025,15:30,home,1,1,D,draw,0.82,2.2,0.36,0.64,3.0,12.0,1.0,3.0,3.0,4.0,0.64,0.83,0.0,1.0,1.0,4.0,1.0,5.0,5.0,3.0,14.0,14.0,26.0,31.0,14.0,14.0,15.0,7.0,2.0,0.0,1.0,4.0,2.0,7.0,1.0,5.0,0.0,1.0,0.0,0.0,7.0,23.0,0.41,0.67,0.18,0.08,0.72,0.65,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,Arouca,9,11,14,35,49,-14,38,Boavista,18.0,17.05.2025,18:00,home,4,1,W,team,1.48,1.65,0.58,0.42,14.0,21.0,7.0,5.0,2.0,11.0,0.81,0.71,1.0,2.0,5.0,8.0,2.0,8.0,4.0,1.0,16.0,16.0,21.0,19.0,16.0,16.0,9.0,8.0,4.0,3.0,3.0,2.0,8.0,12.0,6.0,9.0,0.0,1.0,0.0,0.0,22.0,28.0,0.63,0.48,0.27,0.16,0.57,0.55,32.0,15.0,0.0,0.0,2.42,1.97,1.0,0.0,0.51,0.43,1.29,1.18,52.0,49.0,0.0,0.0,1.0,0.0,1.97,2.42,0.97,-1.58
12.0,Arouca,9,11,14,35,49,-14,38,Vitoria Guimaraes,6.0,18.01.2025,20:30,away,2,2,D,draw,1.65,1.13,0.47,0.53,19.0,17.0,6.0,7.0,5.0,9.0,0.81,0.83,3.0,1.0,7.0,5.0,6.0,5.0,1.0,0.0,13.0,9.0,26.0,35.0,9.0,13.0,7.0,7.0,5.0,4.0,3.0,2.0,11.0,10.0,8.0,7.0,0.0,0.0,0.0,1.0,19.0,27.0,0.67,0.68,0.06,0.21,0.63,0.5,34.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,Arouca,9,11,14,35,49,-14,38,Moreirense,10.0,18.08.2024,15:30,away,1,3,L,opponent,1.02,2.01,0.59,0.41,15.0,14.0,3.0,6.0,5.0,7.0,0.0,0.0,2.0,1.0,9.0,4.0,3.0,4.0,0.0,3.0,20.0,11.0,24.0,14.0,12.0,14.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
